source,title,company,experience,salary,location,skills,posted,job_link,search_query,scraped_at,title_clean,job_category,exp_min_years,is_fresher_friendly,salary_clean,skills_list,skills_clean,skills_list_str
Naukri,Machine Learning Engineer,Infogain,8-13 Yrs,Not Disclosed,"Hybrid - Pune, Delhi / NCR, Mumbai (All Areas)","Artificial Intelligence, Machine Learning, Deep Learning, Python, Tensorflow, HuggingFace, Natural Language Processing, LangChain",3 weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-infogain-pune-delhi-ncr-mumbai-all-areas-8-to-13-years-020426024611,Machine Learning Engineer,2026-04-29 17:12:51,machine learning engineer,ML Engineer,8.0,False,,"['artificial intelligence', 'machine learning', 'deep learning', 'python', 'tensorflow', 'huggingface', 'natural language processing', 'langchain']","artificial intelligence, machine learning, deep learning, python, tensorflow, huggingface, natural language processing, langchain","artificial intelligence, machine learning, deep learning, python, tensorflow, huggingface, natural language processing, langchain"
Naukri,Machine Learning Engineer,Tekskills.Inc,8-13 Yrs,Not Disclosed,Hybrid - Pune,"Tensorflow, python, GIT, Machine Learning Operations, Kubernetes, Pytorch, MLOps, Terraform",1 day ago,https://www.naukri.com/job-listings-machine-learning-engineer-tekskills-pune-8-to-13-years-280426931364,Machine Learning Engineer,2026-04-29 17:12:51,machine learning engineer,ML Engineer,8.0,False,,"['tensorflow', 'python', 'git', 'machine learning operations', 'kubernetes', 'pytorch', 'mlops', 'terraform']","tensorflow, python, git, machine learning operations, kubernetes, pytorch, mlops, terraform","tensorflow, python, git, machine learning operations, kubernetes, pytorch, mlops, terraform"
Naukri,"Engineer Lead, Artificial Intelligence / Machine Learning",FIS,10-15 Yrs,Not Disclosed,Pune,"data scientist, python, forecasting, ai, numpy, machine learning, artificial intelligence, nosql",1 week ago,https://www.naukri.com/job-listings-engineer-lead-artificial-intelligence-machine-learning-fis-global-business-solutions-india-pvt-ltd-pune-10-to-15-years-210426912208,Machine Learning Engineer,2026-04-29 17:12:52,"engineer lead, artificial intelligence / machine learning",ML Engineer,10.0,False,,"['data scientist', 'python', 'forecasting', 'ai', 'numpy', 'machine learning', 'artificial intelligence', 'nosql']","data scientist, python, forecasting, ai, numpy, machine learning, artificial intelligence, nosql","data scientist, python, forecasting, ai, numpy, machine learning, artificial intelligence, nosql"
Naukri,Machine Learning Engineer (Speech) - AI,Level Ai,2-6 Yrs,Not Disclosed,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru","Computer science, ASR, Linux, Transcription, Enterprise applications, Machine learning, Agile, Information retrieval",3+ weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-speech-ai-levelai-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-6-years-030524501412,Machine Learning Engineer,2026-04-29 17:12:52,machine learning engineer (speech) - ai,ML Engineer,2.0,False,,"['computer science', 'asr', 'linux', 'transcription', 'enterprise applications', 'machine learning', 'agile', 'information retrieval']","computer science, asr, linux, transcription, enterprise applications, machine learning, agile, information retrieval","computer science, asr, linux, transcription, enterprise applications, machine learning, agile, information retrieval"
Naukri,"Engineer Lead, Artificial Intelligence / Machine Learning (GitHub",FIS,8-13 Yrs,Not Disclosed,Pune,"github, python, restful, ai, machine learning, llm, artificial intelligence, redis",1 week ago,https://www.naukri.com/job-listings-engineer-lead-artificial-intelligence-machine-learning-github-fis-global-business-solutions-india-pvt-ltd-pune-8-to-13-years-220426926776,Machine Learning Engineer,2026-04-29 17:12:52,"engineer lead, artificial intelligence / machine learning (github",ML Engineer,8.0,False,,"['github', 'python', 'restful', 'ai', 'machine learning', 'llm', 'artificial intelligence', 'redis']","github, python, restful, ai, machine learning, llm, artificial intelligence, redis","github, python, restful, ai, machine learning, llm, artificial intelligence, redis"
Naukri,Machine Learning Engineer,Agdata,10-20 Yrs,Not Disclosed,Hybrid - Pune(Balewadi),"Data Science, Machine Learning, Deep Learning, Python, SQL, Artificial Intelligence, ETL, Science",3+ weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-agdata-pune-10-to-20-years-310326034911,Machine Learning Engineer,2026-04-29 17:12:52,machine learning engineer,ML Engineer,10.0,False,,"['data science', 'machine learning', 'deep learning', 'python', 'sql', 'artificial intelligence', 'etl', 'science']","data science, machine learning, deep learning, python, sql, artificial intelligence, etl, science","data science, machine learning, deep learning, python, sql, artificial intelligence, etl, science"
Naukri,Machine Learning Engineer,TAC Security,2-7 Yrs,Not Disclosed,"Pune, Mumbai","SAN, deep learning, Artificial Intelligence, MySQL, Machine learning, Data analytics, data visualization, Vulnerability management",3+ weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-tac-security-mumbai-pune-2-to-7-years-220623500177,Machine Learning Engineer,2026-04-29 17:12:52,machine learning engineer,ML Engineer,2.0,False,,"['san', 'deep learning', 'artificial intelligence', 'mysql', 'machine learning', 'data analytics', 'data visualization', 'vulnerability management']","san, deep learning, artificial intelligence, mysql, machine learning, data analytics, data visualization, vulnerability management","san, deep learning, artificial intelligence, mysql, machine learning, data analytics, data visualization, vulnerability management"
Naukri,Machine Learning Engineer,Aidaptive,2-5 Yrs,Not Disclosed,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru","Computer science, Computer vision, deep learning, Artificial Intelligence, Machine learning, Deployment, Natural language processing, Management",3+ weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-aidaptive-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-5-years-090224500861,Machine Learning Engineer,2026-04-29 17:12:53,machine learning engineer,ML Engineer,2.0,False,,"['computer science', 'computer vision', 'deep learning', 'artificial intelligence', 'machine learning', 'deployment', 'natural language processing', 'management']","computer science, computer vision, deep learning, artificial intelligence, machine learning, deployment, natural language processing, management","computer science, computer vision, deep learning, artificial intelligence, machine learning, deployment, natural language processing, management"
Naukri,Machine Learning Engineer,Digitalxnode,3-10 Yrs,Not Disclosed,Pune,"Computer science, System architecture, GIT, NoSQL, PDF, Machine learning, Workflow, System design",2 weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-digitalxnode-pune-3-to-10-years-140426503043,Machine Learning Engineer,2026-04-29 17:12:53,machine learning engineer,ML Engineer,3.0,False,,"['computer science', 'system architecture', 'git', 'nosql', 'pdf', 'machine learning', 'workflow', 'system design']","computer science, system architecture, git, nosql, pdf, machine learning, workflow, system design","computer science, system architecture, git, nosql, pdf, machine learning, workflow, system design"
Naukri,"Data Engineer - Python, Machine Learning,NLP, LLM, ML",PSRTEK,5-8 Yrs,Not Disclosed,Pune,"deep learning, Version control, Literature, Coding, Project management, Focus, Machine learning, Research",2 weeks ago,https://www.naukri.com/job-listings-data-engineer-python-machine-learning-nlp-llm-ml-psr-tek-pune-5-to-8-years-130426502358,Machine Learning Engineer,2026-04-29 17:12:53,"data engineer - python, machine learning,nlp, llm, ml",ML Engineer,5.0,False,,"['deep learning', 'version control', 'literature', 'coding', 'project management', 'focus', 'machine learning', 'research']","deep learning, version control, literature, coding, project management, focus, machine learning, research","deep learning, version control, literature, coding, project management, focus, machine learning, research"
Naukri,Staff Machine Learning Engineer,HMH Technology Private Limited,8-12 Yrs,Not Disclosed,Pune,"machine learning, kubernetes, mlops, python, c, ai, human resources, docker",3+ weeks ago,https://www.naukri.com/job-listings-staff-machine-learning-engineer-hmh-technology-private-limited-ed-pune-8-to-12-years-300326938074,Machine Learning Engineer,2026-04-29 17:12:53,staff machine learning engineer,ML Engineer,8.0,False,,"['machine learning', 'kubernetes', 'mlops', 'python', 'c', 'ai', 'human resources', 'docker']","machine learning, kubernetes, mlops, python, c, ai, human resources, docker","machine learning, kubernetes, mlops, python, c, ai, human resources, docker"
Naukri,Machine Learning Engineer,Shyena Tech Yarns,5-8 Yrs,Not Disclosed,Hybrid - Pune(Hinjewadi),"Pyspark, Kedro, Ci/Cd, Machine Learning, Python, Azure, Continuous Integration, Microsoft Azure",4 days ago,https://www.naukri.com/job-listings-machine-learning-engineer-shyena-tech-yarns-pune-5-to-8-years-240426027295,Machine Learning Engineer,2026-04-29 17:12:53,machine learning engineer,ML Engineer,5.0,False,,"['pyspark', 'kedro', 'ci/cd', 'machine learning', 'python', 'azure', 'continuous integration', 'microsoft azure']","pyspark, kedro, ci/cd, machine learning, python, azure, continuous integration, microsoft azure","pyspark, kedro, ci/cd, machine learning, python, azure, continuous integration, microsoft azure"
Naukri,AI Engineer (Generative AI & Machine Learning),Mindbowser,2-3 Yrs,Not Disclosed,Pune,"Computer science, Computer vision, data science, GCP, Artificial Intelligence, Machine learning, Software development life cycle, Data structures",2 weeks ago,https://www.naukri.com/job-listings-ai-engineer-generative-ai-machine-learning-mindbowser-inc-pune-2-to-3-years-090426503072,Machine Learning Engineer,2026-04-29 17:13:02,ai engineer (generative ai & machine learning),ML Engineer,2.0,False,,"['computer science', 'computer vision', 'data science', 'gcp', 'artificial intelligence', 'machine learning', 'software development life cycle', 'data structures']","computer science, computer vision, data science, gcp, artificial intelligence, machine learning, software development life cycle, data structures","computer science, computer vision, data science, gcp, artificial intelligence, machine learning, software development life cycle, data structures"
Naukri,Machine Learning Engineer (Mid-Level),Aerobotics7,2-4 Yrs,Not Disclosed,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru","Computer vision, Career development, C++, Coding, GCP, Machine learning, high performance computing, Monitoring",3+ weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-mid-level-aerobotics7-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-4-years-240725503279,Machine Learning Engineer,2026-04-29 17:13:02,machine learning engineer (mid-level),ML Engineer,2.0,False,,"['computer vision', 'career development', 'c++', 'coding', 'gcp', 'machine learning', 'high performance computing', 'monitoring']","computer vision, career development, c++, coding, gcp, machine learning, high performance computing, monitoring","computer vision, career development, c++, coding, gcp, machine learning, high performance computing, monitoring"
Naukri,AI/ Machine Learning Engineers/ Leads/ Architects/ Mngrs- Fortune 500,Fortune 500 IT MNC,5-10 Yrs,20-35 Lacs PA,"Hybrid - Pune, Hyderabad, Gurugram, Chennai, Bengaluru, Mumbai (All Areas)","Machine Learning, Ml Engineer, Gen AI, AI ML, NLP, Artificial Intelligence, computer vision, ML Architect",2 weeks ago,https://www.naukri.com/job-listings-ai-machine-learning-engineers-leads-architects-mngrs-fortune-500-mukul-consultants-hyderabad-pune-gurugram-chennai-bengaluru-mumbai-all-areas-5-to-10-years-191225002614,Machine Learning Engineer,2026-04-29 17:13:03,ai/ machine learning engineers/ leads/ architects/ mngrs- fortune 500,ML Engineer,5.0,False,20-35 Lacs PA,"['machine learning', 'ml engineer', 'gen ai', 'ai ml', 'nlp', 'artificial intelligence', 'computer vision', 'ml architect']","machine learning, ml engineer, gen ai, ai ml, nlp, artificial intelligence, computer vision, ml architect","machine learning, ml engineer, gen ai, ai ml, nlp, artificial intelligence, computer vision, ml architect"
Naukri,Machine Learning Engineer (MLE) / Researcher (MLR),Wynploy,3-8 Yrs,Not Disclosed,Pune,"Computer science, Coding, GCP, Machine learning, System design, Workflow, Natural language processing, Open source",3+ weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-mle-researcher-mlr-wynploy-pune-3-to-8-years-200226505649,Machine Learning Engineer,2026-04-29 17:13:03,machine learning engineer (mle) / researcher (mlr),ML Engineer,3.0,False,,"['computer science', 'coding', 'gcp', 'machine learning', 'system design', 'workflow', 'natural language processing', 'open source']","computer science, coding, gcp, machine learning, system design, workflow, natural language processing, open source","computer science, coding, gcp, machine learning, system design, workflow, natural language processing, open source"
Naukri,Machine Learning Engineer I/II,Panasonic,3-7 Yrs,Not Disclosed,Pune,"Architect, Machine learning, Cloud, Technical leadership, Infrastructure, model development, Deployment, Leadership",3+ weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-i-ii-panasonic-india-pvt-ltd-pune-3-to-7-years-251025503598,Machine Learning Engineer,2026-04-29 17:13:03,machine learning engineer i/ii,ML Engineer,3.0,False,,"['architect', 'machine learning', 'cloud', 'technical leadership', 'infrastructure', 'model development', 'deployment', 'leadership']","architect, machine learning, cloud, technical leadership, infrastructure, model development, deployment, leadership","architect, machine learning, cloud, technical leadership, infrastructure, model development, deployment, leadership"
Naukri,Principal Engineer - AI & Machine Learning (5 Days Working!),Leading MNC Medical Device Company,6-10 Yrs,Not Disclosed,Pune,"Data Pipeline, Python Programming, Machine Learning & Deep Learning, AWS / Cloud Deployment, Cloud, AWS, Cloud Deployment, Machine",2 weeks ago,https://www.naukri.com/job-listings-principal-engineer-ai-machine-learning-5-days-working-angel-jobs-pune-6-to-10-years-100426001395,Machine Learning Engineer,2026-04-29 17:13:03,principal engineer - ai & machine learning (5 days working!),ML Engineer,6.0,False,,"['data pipeline', 'python programming', 'machine learning & deep learning', 'aws / cloud deployment', 'cloud', 'aws', 'cloud deployment', 'machine']","data pipeline, python programming, machine learning & deep learning, aws / cloud deployment, cloud, aws, cloud deployment, machine","data pipeline, python programming, machine learning & deep learning, aws / cloud deployment, cloud, aws, cloud deployment, machine"
Naukri,Data Science Engineer II Machine Learning (Python / AWS),Accelya,3-5 Yrs,Not Disclosed,Pune,"data science, Analytical, Data processing, Forecasting, Operations, Analytics, Monitoring, SQL",2 weeks ago,https://www.naukri.com/job-listings-data-science-engineer-ii-machine-learning-python-aws-accelya-kale-solutions-ltd-pune-3-to-5-years-080426503163,Machine Learning Engineer,2026-04-29 17:13:04,data science engineer ii machine learning (python / aws),Data Scientist,3.0,False,,"['data science', 'analytical', 'data processing', 'forecasting', 'operations', 'analytics', 'monitoring', 'sql']","data science, analytical, data processing, forecasting, operations, analytics, monitoring, sql","data science, analytical, data processing, forecasting, operations, analytics, monitoring, sql"
Naukri,Machine Learning Engineer,Athena Global Education,3-5 Yrs,Not Disclosed,Pune,"tableau, Data analysis, Analytical, Machine learning, power bi, Predictive modeling, data visualization, Business understanding",3+ weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-athena-global-education-pune-3-to-5-years-310326500206,Machine Learning Engineer,2026-04-29 17:13:04,machine learning engineer,ML Engineer,3.0,False,,"['tableau', 'data analysis', 'analytical', 'machine learning', 'power bi', 'predictive modeling', 'data visualization', 'business understanding']","tableau, data analysis, analytical, machine learning, power bi, predictive modeling, data visualization, business understanding","tableau, data analysis, analytical, machine learning, power bi, predictive modeling, data visualization, business understanding"
Naukri,AI/Machine Learning Engineer,Cks Global Ventures,2-6 Yrs,Not Disclosed,Pune,"Analytical skills, Computer vision, deep learning, 3D modeling, Image processing, Analytical, Machine learning, Algorithm development",3+ weeks ago,https://www.naukri.com/job-listings-ai-machine-learning-engineer-assetone-pune-2-to-6-years-300126501695,Machine Learning Engineer,2026-04-29 17:13:04,ai/machine learning engineer,ML Engineer,2.0,False,,"['analytical skills', 'computer vision', 'deep learning', '3d modeling', 'image processing', 'analytical', 'machine learning', 'algorithm development']","analytical skills, computer vision, deep learning, 3d modeling, image processing, analytical, machine learning, algorithm development","analytical skills, computer vision, deep learning, 3d modeling, image processing, analytical, machine learning, algorithm development"
Naukri,Field Application Engineer (Machine Learning),quadric.io,5-10 Yrs,Not Disclosed,Pune,"Unix, C++, ASIC, Linux, Debugging, Presales, Customer support, Troubleshooting",1 week ago,https://www.naukri.com/job-listings-field-application-engineer-machine-learning-quadric-io-inc-pune-5-to-10-years-150426503863,Machine Learning Engineer,2026-04-29 17:13:04,field application engineer (machine learning),ML Engineer,5.0,False,,"['unix', 'c++', 'asic', 'linux', 'debugging', 'presales', 'customer support', 'troubleshooting']","unix, c++, asic, linux, debugging, presales, customer support, troubleshooting","unix, c++, asic, linux, debugging, presales, customer support, troubleshooting"
Naukri,Machine Learning Engineer,Finarkein Analytics,1-3 Yrs,Not Disclosed,Pune,"deep learning, data science, GCP, Time series analysis, Analytical, Machine learning, Forecasting, Monitoring",3+ weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-finarkein-analytics-pune-1-to-3-years-150126501606,Machine Learning Engineer,2026-04-29 17:13:04,machine learning engineer,ML Engineer,1.0,True,,"['deep learning', 'data science', 'gcp', 'time series analysis', 'analytical', 'machine learning', 'forecasting', 'monitoring']","deep learning, data science, gcp, time series analysis, analytical, machine learning, forecasting, monitoring","deep learning, data science, gcp, time series analysis, analytical, machine learning, forecasting, monitoring"
Naukri,Machine Learning Engineer,Cloudhedge Technologies,3-6 Yrs,Not Disclosed,Pune,"deep learning, C++, NoSQL, Cloud Services, Machine learning, big data, AWS, SQL",3+ weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-cloudhedge-technologies-pune-3-to-6-years-180226503653,Machine Learning Engineer,2026-04-29 17:13:05,machine learning engineer,ML Engineer,3.0,False,,"['deep learning', 'c++', 'nosql', 'cloud services', 'machine learning', 'big data', 'aws', 'sql']","deep learning, c++, nosql, cloud services, machine learning, big data, aws, sql","deep learning, c++, nosql, cloud services, machine learning, big data, aws, sql"
Naukri,Machine learning and AI Engineer,Megdap Innovation Labs,2-5 Yrs,Not Disclosed,Pune,"Computer science, C++, GIT, Linux, Image processing, Machine learning, Perl, Open source",3+ weeks ago,https://www.naukri.com/job-listings-machine-learning-and-ai-engineer-megdap-innovation-labs-private-limited-pune-2-to-5-years-300519501027,Machine Learning Engineer,2026-04-29 17:13:05,machine learning and ai engineer,ML Engineer,2.0,False,,"['computer science', 'c++', 'git', 'linux', 'image processing', 'machine learning', 'perl', 'open source']","computer science, c++, git, linux, image processing, machine learning, perl, open source","computer science, c++, git, linux, image processing, machine learning, perl, open source"
Naukri,Machine Learning Engineer,Open Insights,2-6 Yrs,Not Disclosed,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru","Data modeling, Coding, Machine learning, Data structures, Open source, Analytics, Monitoring, SQL",3+ weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-open-insights-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-6-years-010523501680,Machine Learning Engineer,2026-04-29 17:13:05,machine learning engineer,ML Engineer,2.0,False,,"['data modeling', 'coding', 'machine learning', 'data structures', 'open source', 'analytics', 'monitoring', 'sql']","data modeling, coding, machine learning, data structures, open source, analytics, monitoring, sql","data modeling, coding, machine learning, data structures, open source, analytics, monitoring, sql"
Naukri,Machine Learning Engineer,Bluo Software India LLP,4-9 Yrs,5-15 Lacs PA,Pune,"Artificial Intelligence, Machine Learning, Python, Machine, Intelligence",3+ weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-bluo-software-pune-4-to-9-years-310326030369,Machine Learning Engineer,2026-04-29 17:13:05,machine learning engineer,ML Engineer,4.0,False,5-15 Lacs PA,"['artificial intelligence', 'machine learning', 'python', 'machine', 'intelligence']","artificial intelligence, machine learning, python, machine, intelligence","artificial intelligence, machine learning, python, machine, intelligence"
Naukri,Machine Learning Engineer - Computer Vision/NLP,Scandid,5-10 Yrs,Not Disclosed,Pune,"matlab, hive, algorithms, data analysis, scikit-learn, neural networks, apache pig, mxnet",3+ weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-computer-vision-nlp-scandid-pune-5-to-10-years-040225513474,Machine Learning Engineer,2026-04-29 17:13:05,machine learning engineer - computer vision/nlp,ML Engineer,5.0,False,,"['matlab', 'hive', 'algorithms', 'data analysis', 'scikit-learn', 'neural networks', 'apache pig', 'mxnet']","matlab, hive, algorithms, data analysis, scikit-learn, neural networks, apache pig, mxnet","matlab, hive, algorithms, data analysis, scikit-learn, neural networks, apache pig, mxnet"
Naukri,Principal Machine Learning Engineer,PubMatic,3-4 Yrs,Not Disclosed,Pune,"Supply chain, Data analysis, digital content, Machine learning, Healthcare, Data mining, MATLAB, digital advertising",3+ weeks ago,https://www.naukri.com/job-listings-principal-machine-learning-engineer-pubmatic-india-pvt-ltd-pune-3-to-4-years-240325503065,Machine Learning Engineer,2026-04-29 17:13:05,principal machine learning engineer,ML Engineer,3.0,False,,"['supply chain', 'data analysis', 'digital content', 'machine learning', 'healthcare', 'data mining', 'matlab', 'digital advertising']","supply chain, data analysis, digital content, machine learning, healthcare, data mining, matlab, digital advertising","supply chain, data analysis, digital content, machine learning, healthcare, data mining, matlab, digital advertising"
Naukri,Machine Learning Engineer,Bayinfotech,3-5 Yrs,Not Disclosed,"Pune, Kolkata, Mumbai, New Delhi, Hyderabad, Chennai, Bengaluru","Computer science, Machine learning, Cloud, Database, Manager Technology, Deployment, Natural language processing, Open source",3+ weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-bayinfotech-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-5-years-071124502428,Machine Learning Engineer,2026-04-29 17:13:06,machine learning engineer,ML Engineer,3.0,False,,"['computer science', 'machine learning', 'cloud', 'database', 'manager technology', 'deployment', 'natural language processing', 'open source']","computer science, machine learning, cloud, database, manager technology, deployment, natural language processing, open source","computer science, machine learning, cloud, database, manager technology, deployment, natural language processing, open source"
Naukri,Staff Machine Learning Engineer,Hg Insights Com,8-13 Yrs,Not Disclosed,Pune,"Computer science, Usage, orchestration, Machine learning, Infrastructure, System design, Workflow, Open source",3+ weeks ago,https://www.naukri.com/job-listings-staff-machine-learning-engineer-hg-data-company-pune-8-to-13-years-071025502458,Machine Learning Engineer,2026-04-29 17:13:06,staff machine learning engineer,ML Engineer,8.0,False,,"['computer science', 'usage', 'orchestration', 'machine learning', 'infrastructure', 'system design', 'workflow', 'open source']","computer science, usage, orchestration, machine learning, infrastructure, system design, workflow, open source","computer science, usage, orchestration, machine learning, infrastructure, system design, workflow, open source"
Naukri,Data Scientist,Tata Consultancy Services,4-9 Yrs,Not Disclosed,"Pune, Chennai, Bengaluru","Machine Learning, Predictive Modeling, Artificial Intelligence, Natural Language Processing, Statistics, Deep Learning, Python, Data",2 weeks ago,https://www.naukri.com/job-listings-data-scientist-tata-consultancy-services-pune-chennai-bengaluru-4-to-9-years-140426025793,Junior Data Scientist,2026-04-29 17:13:21,data scientist,Data Scientist,4.0,False,,"['machine learning', 'predictive modeling', 'artificial intelligence', 'natural language processing', 'statistics', 'deep learning', 'python', 'data']","machine learning, predictive modeling, artificial intelligence, natural language processing, statistics, deep learning, python, data","machine learning, predictive modeling, artificial intelligence, natural language processing, statistics, deep learning, python, data"
Naukri,Lead Data Scientist,Mastercard,12-17 Yrs,Not Disclosed,Pune,"Front end, Linux, Coding, Neural networks, Analytical, Machine learning, Open source, Financial services",3+ weeks ago,https://www.naukri.com/job-listings-lead-data-scientist-mastercard-pune-12-to-17-years-240326500683,Junior Data Scientist,2026-04-29 17:13:22,lead data scientist,Data Scientist,12.0,False,,"['front end', 'linux', 'coding', 'neural networks', 'analytical', 'machine learning', 'open source', 'financial services']","front end, linux, coding, neural networks, analytical, machine learning, open source, financial services","front end, linux, coding, neural networks, analytical, machine learning, open source, financial services"
Naukri,Sr Research Data Scientist,Persistent,3-5 Yrs,Not Disclosed,Pune,"GenAI, NLP, Machine Learning, SR, Data, Machine, Natural language processing, Research",3+ weeks ago,https://www.naukri.com/job-listings-sr-research-data-scientist-persistent-pune-3-to-5-years-310326038490,Junior Data Scientist,2026-04-29 17:13:22,sr research data scientist,Data Scientist,3.0,False,,"['genai', 'nlp', 'machine learning', 'sr', 'data', 'machine', 'natural language processing', 'research']","genai, nlp, machine learning, sr, data, machine, natural language processing, research","genai, nlp, machine learning, sr, data, machine, natural language processing, research"
Naukri,Senior Data Scientist,Eaton Technologies,5-7 Yrs,Not Disclosed,Pune(Magarpatta),"Tensorflow, Artificial Intelligence, Deep Learning, Python, Predictive Modeling, Natural Language Processing, Computer Vision, Machine Learning",2 weeks ago,https://www.naukri.com/job-listings-senior-data-scientist-eaton-technologies-pune-5-to-7-years-150426023219,Junior Data Scientist,2026-04-29 17:13:23,senior data scientist,Data Scientist,5.0,False,,"['tensorflow', 'artificial intelligence', 'deep learning', 'python', 'predictive modeling', 'natural language processing', 'computer vision', 'machine learning']","tensorflow, artificial intelligence, deep learning, python, predictive modeling, natural language processing, computer vision, machine learning","tensorflow, artificial intelligence, deep learning, python, predictive modeling, natural language processing, computer vision, machine learning"
Naukri,Data Scientist (AI/ML)- India,Infosys,5-10 Yrs,Not Disclosed,"Hybrid - Pune, Hyderabad, Bengaluru","Machine Learning, Python, Matplotlib, Jupyter Notebook, Deep Learning, Numpy, Scikit-Learn, SQL",2 weeks ago,https://www.naukri.com/job-listings-data-scientist-ai-ml-india-infosys-hyderabad-pune-bengaluru-5-to-10-years-100426021596,Junior Data Scientist,2026-04-29 17:13:23,data scientist (ai/ml)- india,Data Scientist,5.0,False,,"['machine learning', 'python', 'matplotlib', 'jupyter notebook', 'deep learning', 'numpy', 'scikit-learn', 'sql']","machine learning, python, matplotlib, jupyter notebook, deep learning, numpy, scikit-learn, sql","machine learning, python, matplotlib, jupyter notebook, deep learning, numpy, scikit-learn, sql"
Naukri,Sr Data Scientist - (AI & Healthcare analytics),Fractal Analytics,7-12 Yrs,Not Disclosed,Pune,"Health insurance, Claims, Performance management, HIPAA, Healthcare, healthcare analytics, Project delivery, Stakeholder management",3+ weeks ago,https://www.naukri.com/job-listings-sr-data-scientist-ai-healthcare-analytics-fractal-analytics-ltd-pune-7-to-12-years-240326502698,Junior Data Scientist,2026-04-29 17:13:23,sr data scientist - (ai & healthcare analytics),Data Analyst,7.0,False,,"['health insurance', 'claims', 'performance management', 'hipaa', 'healthcare', 'healthcare analytics', 'project delivery', 'stakeholder management']","health insurance, claims, performance management, hipaa, healthcare, healthcare analytics, project delivery, stakeholder management","health insurance, claims, performance management, hipaa, healthcare, healthcare analytics, project delivery, stakeholder management"
Naukri,Senior Data Scientist,bp,5-7 Yrs,25-30 Lacs PA,Hybrid - Pune,"Predictive Modeling, Artificial Intelligence, Machine Learning, Python, Data, Machine, Senior, Predictive",4 days ago,https://www.naukri.com/job-listings-senior-data-scientist-bp-pune-5-to-7-years-100326030452,Junior Data Scientist,2026-04-29 17:13:24,senior data scientist,Data Scientist,5.0,False,25-30 Lacs PA,"['predictive modeling', 'artificial intelligence', 'machine learning', 'python', 'data', 'machine', 'senior', 'predictive']","predictive modeling, artificial intelligence, machine learning, python, data, machine, senior, predictive","predictive modeling, artificial intelligence, machine learning, python, data, machine, senior, predictive"
Naukri,Senior Data Scientist/ Data Scientist,Fractal Analytics,5-10 Yrs,Not Disclosed,"Pune, Mumbai, Chennai, Gurugram, Bengaluru","RCA, Software design, Version control, Coding, Machine learning, Data structures, Project delivery, Monitoring",3+ weeks ago,https://www.naukri.com/job-listings-senior-data-scientist-data-scientist-fractal-analytics-ltd-mumbai-pune-chennai-gurugram-bengaluru-5-to-10-years-060225508191,Junior Data Scientist,2026-04-29 17:13:24,senior data scientist/ data scientist,Data Scientist,5.0,False,,"['rca', 'software design', 'version control', 'coding', 'machine learning', 'data structures', 'project delivery', 'monitoring']","rca, software design, version control, coding, machine learning, data structures, project delivery, monitoring","rca, software design, version control, coding, machine learning, data structures, project delivery, monitoring"
Naukri,Senior Data Scientist,Red Hat,4-7 Yrs,Not Disclosed,Pune,"data scientist, kubernetes, python, github, project management, data analytics, data analysis, natural language processing",3+ weeks ago,https://www.naukri.com/job-listings-senior-data-scientist-red-hat-india-pvt-ltd-pune-4-to-7-years-300326909834,Junior Data Scientist,2026-04-29 17:13:24,senior data scientist,Data Scientist,4.0,False,,"['data scientist', 'kubernetes', 'python', 'github', 'project management', 'data analytics', 'data analysis', 'natural language processing']","data scientist, kubernetes, python, github, project management, data analytics, data analysis, natural language processing","data scientist, kubernetes, python, github, project management, data analytics, data analysis, natural language processing"
